"ID";"regiao.wgts";"P05";"P06";"P07";"P08";"P09";"P10_01";"P10_02";"P10_03";"P10_04";"P10_05";"P10_06";"P10_07";"P10_08";"P10_09";"P11";"P12";"P12_A";"P13_01";"P13_02";"P13_03";"P13_04";"P13_A";"P14";"P15";"P16";"P17";"P17_A_01";"P17_A_02";"P17_A_03";"P17_A_04";"P17_A_05";"P17_A_06";"P17_A_07";"P18";"P18_A";"P18_B";"P18_C_01";"P18_C_02";"P18_C_03";"P18_C_04";"P18_C_05";"P18_C_06";"P19";"P20_01";"P20_02";"P20_03";"P20_04";"P20_05";"P20_06";"P21_01";"P21_02";"P21_03";"P21_04";"P21_05";"P21_06";"P21_09";"P21_10";"P22_01";"P22_02";"P22_03";"P22_04";"P22_05";"P22_06";"P22_07";"P22_08";"P22_09";"P22_10";"P22_11";"P22_12";"P22_13";"P22_14";"P22_15";"P22_16";"P22_17";"P22_A";"P22_B";"P22_C";"P22_D";"P23";"P24";"P25";"P26";"P26_A";"P27";"P28_01";"P28_02";"P28_03";"P28_04";"P28_05";"P28_06";"P28_07";"P28_08";"P28_09";"P29";"P30_01";"P30_02";"P30_03";"P30_04";"P30_05";"P30_06";"P30_A_01";"P30_A_02";"P30_A_03";"P30_A_04";"P30_A_05";"P30_A_06";"P36";"P38";"edu.cruz";"idade.cruz";"regiao.cruz";"trab.cruz";"raca.cruz";"renda.simples";"renda.cruz";"religiao.simples";"religiao.cruz";"POP_regiao_raca";"POP_regiao_idade";"POP_regiao_edu";"W1";"W2";"idade.wgts";"edu.wgts";"raca.wgts"
"49";3;3;2;2;1;3;2;1;2;1;2;2;2;2;2;2;3;5;1;1;2;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;2;3;3;2;3;3;2;2;3804141,48667104;7210035,70585308;11830617,0641027;1,23010704352471;44416,4647928348;2;3;2
"50";2;3;1;1;1;4;2;2;2;1;2;2;2;2;2;2;1;1;1;2;1;1;2;2;1;3;2;1;2;2;2;2;2;2;12;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;1;1;2;3;4;97;;1;1;14461864,302681;6224087,26340164;9306846,75975905;4,46069343084597;161065,846883609;1;1;4
"51";1;3;1;1;1;3;2;2;2;1;2;2;2;2;2;2;1;2;1;1;1;2;2;4;1;2;2;2;2;1;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;3;3;1;1;4;3;3;1;1;4846039,7630248;1203908,84087813;2083133,06024781;1,08409597234045;39144,3255617341;3;3;4
"52";1;3;4;1;2;3;1;2;2;2;2;2;2;2;2;2;2;3;1;1;1;2;2;4;1;2;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;97;2;97;97;97;97;97;97;97;97;4;;2;5;1;3;4;3;3;2;2;4846039,7630248;1012067,2864541;1122900,34116593;1,19355370989047;43096,6041636543;5;2;4
"53";2;3;1;1;1;4;2;2;2;1;1;2;2;2;2;2;2;4;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;1;;2;2;2;;;;2;2;2;2;2;2;2;1;2;4;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;2;1;1;0;0;2;2;5740319,00842639;4680529,27027831;6475161,96831011;0,840925644012079;30363,9788563686;2;3;1
"54";2;3;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;5;1;2;2;2;2;4;1;2;2;1;2;2;2;2;2;2;11;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;3;3;2;1;4;3;3;1;1;14461864,302681;4033401,53710101;6475161,96831011;0,612326411797507;22109,7624426215;3;3;4
"55";2;3;1;1;1;4;2;2;2;1;2;2;2;2;2;1;2;3;1;1;1;2;2;4;2;1;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;1;1;2;1;2;2;1;2;2;2;5;;1;4;2;3;4;0;0;1;1;14461864,302681;3470224,48658806;9306846,75975905;2,83670515309817;102427,195440823;4;1;4
"56";2;2;4;1;1;3;2;1;2;1;2;2;2;2;2;1;2;2;1;1;1;1;2;4;1;3;2;2;2;2;1;2;2;2;4;1;1;1;2;1;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;2;2;2;2;2;2;2;1;2;5;2;2;2;2;2;2;2;2;2;2;2;2;2;;4;5;2;3;1;5;5;1;1;5740319,00842639;4695308,90748061;3915537,04929414;1,49461568377375;53967,2910960142;5;4;1
"57";2;3;3;1;1;3;1;2;2;2;2;2;2;2;2;2;2;3;1;1;2;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;1;2;2;1;1;0;0;1;1;5740319,00842639;4680529,27027831;9306846,75975905;2,35697360133007;85105,1422981427;2;1;1
"58";3;2;3;1;1;1;1;1;1;1;1;1;1;2;2;1;2;3;1;1;1;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;2;1;2;1;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;1;2;1;6;;4;3;3;2;1;3;3;2;2;19504420,6018672;6591591,83579349;9667487,9365852;0,332806573339108;12016,914727343;3;4;1
"59";2;3;2;1;1;3;2;1;2;1;1;2;1;2;2;2;2;3;1;2;2;1;2;2;1;3;1;2;2;2;2;2;2;2;4;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;3;;4;1;2;2;2;97;;2;2;2678539,92998988;6224087,26340164;3915537,04929414;0,238537834028654;8613,07750627474;1;4;2
"60";1;2;1;3;1;3;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;4;1;3;97;2;2;2;2;2;2;2;;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;1;1;4;3;3;1;1;4846039,7630248;1463776,52352921;2083133,06024781;1,33902897403881;48349,3965789861;2;3;4
"61";3;3;2;1;1;2;1;2;2;1;1;2;2;2;2;2;2;3;1;1;2;2;2;4;1;3;1;2;2;2;2;2;2;2;5;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;2;3;1;4;97;;2;2;13960677,4593904;7210035,70585308;5572409,50746999;0,69907106247729;25241,9213414482;2;2;4
"62";3;3;1;1;1;4;2;2;2;1;2;1;2;2;2;2;1;3;1;1;1;2;2;4;1;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;4;4;3;2;1;3;3;1;1;19504420,6018672;6329164,84158728;9667487,9365852;0,320437253882808;11570,2857570968;4;4;1
"63";2;1;1;2;2;1;2;2;2;1;2;2;2;2;2;3;1;1;1;2;2;2;2;1;2;3;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;3;1;2;3;4;0;0;1;1;14461864,302681;6224087,26340164;6475161,96831011;1,59149491278044;57465,3873690043;1;3;4
"64";2;3;2;1;1;3;2;2;2;1;1;2;2;2;2;1;2;5;1;1;1;1;2;4;1;2;2;1;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;3;2;1;3;3;3;1;1;222828,22375231;4033401,53710101;3915537,04929414;0,126179152115924;4556,05217208409;3;4;3
"65";2;3;1;2;1;3;2;1;2;2;1;2;2;2;2;1;1;2;1;1;1;1;1;4;1;3;2;1;2;2;2;2;2;2;4;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;1;2;2;;;;2;2;2;2;2;1;2;2;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;4;2;3;2;1;4;0;0;2;2;14461864,302681;4033401,53710101;3406005,68748633;0,640464553471078;23125,7689646221;3;2;4
"66";2;3;1;1;1;2;2;2;2;1;2;2;2;2;2;1;3;3;2;1;2;2;2;4;1;2;2;2;2;1;2;2;2;2;11;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;6;;3;1;2;2;4;0;0;1;1;14461864,302681;6224087,26340164;6475161,96831011;0,293915067233827;10612,6278234035;1;3;4
"67";4;2;1;1;1;3;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;2;4;1;2;1;2;2;2;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;4;;1;1;4;3;1;0;0;2;2;9518913,45314225;2942917,92101343;4140324,63039441;4,01765373481603;145068,656099174;1;1;1
"68";3;3;3;1;1;4;1;1;2;2;2;1;2;2;2;2;2;5;1;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;2;2;2;;;;2;2;2;1;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;4;;4;2;3;2;2;3;3;2;2;3804141,48667104;7210035,70585308;9667487,9365852;0,316549757458863;11429,9167957488;2;4;2
"69";5;3;1;1;1;3;2;2;2;2;2;2;2;2;2;2;1;3;1;1;1;1;2;4;1;3;2;2;2;2;2;2;1;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;4;4;5;2;1;0;0;1;1;2431431,47238272;1042502,13509057;1763115,81930727;0,260017227640116;9388,65125421561;4;4;1
"70";2;3;4;1;1;3;2;2;2;1;2;2;1;2;2;2;2;3;2;2;2;2;2;4;1;3;2;2;2;1;1;2;2;2;2;1;1;1;2;1;2;2;2;1;2;2;1;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;2;2;2;;;;1;2;2;2;2;2;2;2;2;4;2;2;2;2;2;2;2;2;2;2;2;2;4;;2;3;2;3;1;0;0;1;1;5740319,00842639;4033401,53710101;3406005,68748633;1,12791301705429;40726,4628514142;3;2;1
"71";4;2;3;2;1;3;2;2;2;1;2;1;2;2;2;2;3;3;2;2;1;1;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;2;2;1;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;1;2;;;;1;2;2;2;2;2;2;2;2;5;2;2;2;2;2;2;2;2;2;2;2;2;;5;2;4;4;1;4;0;0;2;2;2374569,89674108;2202936,75527634;2061170,61624244;0,563866999498885;20359,9994512027;4;2;4
"72";1;2;1;2;2;3;2;2;2;1;2;2;2;2;2;1;1;3;1;1;2;2;2;1;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;3;1;1;1;5;5;96;96;1307518,70265803;1203908,84087813;1263379,16937145;0,396580343720917;14319,6455683546;3;4;1
"73";3;2;3;2;2;4;1;2;2;1;2;1;2;2;2;2;3;5;1;2;2;1;2;1;2;1;2;1;2;1;2;2;2;2;10;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;4;1;3;3;1;3;3;3;1;1;450998,43868754;6591591,83579349;10649723,4784583;0,709832713213685;25630,5009236578;3;1;3
"74";4;3;2;1;1;4;2;1;2;1;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;3;1;2;2;2;2;2;2;2;4;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;1;;2;1;2;;;;2;2;2;1;2;2;2;2;2;6;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;4;4;1;1;5;5;1;1;9518913,45314225;2202936,75527634;3043136,18139733;0,639306741128105;23083,962902752;4;4;1
"75";5;3;1;3;3;4;2;2;2;1;2;1;2;2;2;1;1;3;1;1;1;2;2;4;1;3;2;2;2;2;1;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;5;;4;4;5;3;4;3;3;1;1;3421308,1019427;1042502,13509057;1763115,81930727;0,588628342739957;21254,0771951517;4;4;4
"76";2;2;1;1;2;3;2;2;2;1;2;2;2;2;2;2;1;3;1;1;2;2;2;3;97;3;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;3;2;2;1;4;3;3;1;1;14461864,302681;4680529,27027831;6475161,96831011;0,729223566497832;26330,662065513;2;3;4
"77";2;2;1;1;1;3;2;2;2;1;2;2;2;2;2;2;2;3;1;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;4;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;1;;2;2;2;;;;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;4;;3;1;2;3;4;3;3;1;1;14461864,302681;6224087,26340164;6475161,96831011;1,59149491278044;57465,3873690043;1;3;4
"78";3;3;3;1;1;4;2;1;2;1;1;2;2;2;2;2;2;5;1;2;2;2;2;4;1;2;1;2;2;2;2;2;2;2;4;1;1;1;2;1;2;1;2;1;1;2;1;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;1;2;2;;;;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;1;1;2;1;1;2;;1;4;2;3;1;1;5;5;1;1;19504420,6018672;7210035,70585308;9667487,9365852;0,87505721112098;31596,39481301;2;4;1
"79";5;2;97;2;1;2;2;2;2;1;1;2;1;2;2;1;2;2;1;1;1;2;1;97;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;1;5;1;4;5;5;2;2;3421308,1019427;1692837,76193263;1763115,81930727;1,01570727089508;36674,9596915315;1;4;4
"80";3;3;2;2;1;3;1;2;2;1;2;2;2;2;2;2;1;3;1;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;1;2;2;2;2;2;2;2;2;2;;2;2;3;3;1;1;0;0;96;96;19504420,6018672;6591591,83579349;5572409,50746999;0,846293252106452;30557,7914007325;3;2;1
"81";2;2;1;1;1;3;2;2;2;1;2;2;2;2;2;2;1;3;1;1;1;2;2;5;1;2;1;2;2;2;2;2;2;2;4;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;;4;5;2;3;4;5;5;1;1;14461864,302681;4695308,90748061;3915537,04929414;1,29608246249348;46798,6923308726;5;4;4
"82";2;2;1;2;1;2;1;1;2;2;2;2;2;2;2;1;2;3;1;1;1;1;2;4;2;1;1;2;2;2;2;2;2;2;3;1;1;2;2;1;2;1;2;1;1;2;1;2;1;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;2;;1;2;2;;;;2;1;2;2;2;2;2;2;2;3;1;1;1;2;2;2;1;2;2;2;1;2;;4;3;2;2;1;4;0;0;1;1;14461864,302681;4680529,27027831;6475161,96831011;0,729223566497832;26330,662065513;2;3;4
"83";2;3;1;1;1;3;2;1;2;1;1;2;2;2;2;2;2;3;1;2;2;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;1;2;2;2;2;2;2;2;2;2;2;6;;2;1;2;2;4;0;0;2;2;14461864,302681;6224087,26340164;3406005,68748633;0,307421301233345;11100,3082818492;1;2;4
"84";1;3;1;1;1;4;2;2;2;1;1;2;2;2;2;2;2;3;1;2;2;2;2;4;1;2;1;2;2;2;2;2;2;2;11;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;1;1;1;1;4;97;;1;1;4846039,7630248;2177738,10825259;2255487,24274484;2,99347382595048;108087,768051164;1;1;4
"85";2;2;2;2;1;4;2;2;2;1;2;2;2;2;2;2;1;5;1;1;1;2;2;4;1;3;1;2;2;2;2;2;2;2;5;1;2;1;2;2;2;2;2;1;1;2;2;2;2;2;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;2;2;;;;2;2;2;1;2;1;2;2;2;4;2;1;2;1;1;2;1;1;2;2;1;2;6;;4;2;2;2;4;0;0;1;1;14461864,302681;4680529,27027831;3915537,04929414;0,169451449245635;6118,51982242746;2;4;4
"86";3;2;1;2;1;3;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;1;;2;1;2;;;;1;2;2;2;2;2;2;2;2;4;1;1;1;2;1;1;1;1;2;2;1;2;6;;2;1;3;3;4;3;3;2;2;13960677,4593904;8791279,62274544;5572409,50746999;1,25378552505447;45271,4427776783;1;2;4
"87";2;2;1;2;3;3;2;1;2;1;1;2;2;2;2;3;1;3;1;2;2;2;2;3;1;3;2;2;1;1;1;2;2;2;4;1;1;1;2;1;1;1;2;1;2;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;1;2;1;2;;;;2;2;1;2;2;2;2;2;2;1;1;1;1;2;1;2;2;2;2;1;2;1;;2;3;2;2;1;4;5;5;1;1;14461864,302681;4680529,27027831;6475161,96831011;0,729223566497832;26330,662065513;2;3;4
"88";4;3;3;2;97;3;2;2;2;2;2;1;2;2;2;2;2;3;1;1;2;2;2;4;1;3;1;2;2;2;2;2;2;2;5;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;4;1;4;1;1;5;5;1;1;9518913,45314225;2942917,92101343;3043136,18139733;0,916881875827821;33106,5916346626;1;4;1
"89";2;3;2;1;1;4;1;2;2;1;1;2;2;2;2;3;3;5;2;2;2;2;2;4;2;2;2;2;2;2;2;1;2;2;11;2;;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;;;;1;2;1;2;;;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;2;2;1;2;2;2;2;2;;1;5;2;3;1;0;0;2;2;5740319,00842639;4695308,90748061;9306846,75975905;5,08442996471607;183587,603784751;5;1;1
"90";1;2;2;1;2;3;2;2;2;1;2;2;2;2;2;2;1;1;2;1;1;1;2;4;2;3;2;2;2;1;2;2;2;2;11;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;6;;2;1;1;2;4;0;0;2;2;4846039,7630248;2177738,10825259;1122900,34116593;0,179618330052329;6485,62356821982;1;2;4
"91";5;2;2;1;2;3;1;2;2;2;2;2;2;2;2;2;2;4;1;2;1;2;2;4;1;3;1;2;2;2;2;2;2;2;11;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;1;2;2;2;2;2;2;2;2;2;2;2;;1;2;1;5;1;2;0;0;96;96;598750,94332013;1692837,76193263;972928,21404694;0,817436895976739;29515,8517314722;1;2;2
"92";2;3;1;1;2;3;2;2;2;2;2;2;1;2;2;1;1;3;1;1;1;1;1;1;1;3;1;2;2;2;2;2;2;2;5;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;1;4;2;2;1;4;5;5;1;1;14461864,302681;4680529,27027831;3915537,04929414;0,600820971169497;21694,326240325;2;4;4
"93";3;2;2;1;1;4;1;1;1;1;1;1;1;2;2;1;3;5;2;1;1;2;2;4;1;2;97;2;2;2;2;2;2;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;3;3;2;3;1;4;3;3;2;2;13960677,4593904;7210035,70585308;11830617,0641027;0,898097170666837;32428,3171708111;2;3;4
"94";3;3;97;1;1;3;1;1;1;1;1;1;1;2;2;1;2;5;1;1;1;2;1;97;1;2;1;2;2;2;2;2;2;2;4;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;4;3;3;1;1;5;5;96;96;19504420,6018672;6591591,83579349;9667487,9365852;0,801193681369216;28929,3449119761;3;4;1
"95";3;2;1;1;1;3;1;1;1;1;1;1;1;2;2;2;1;3;1;1;1;2;2;3;1;3;2;1;1;1;1;2;2;2;4;1;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;2;1;2;;;;1;2;2;1;2;2;2;2;2;6;1;1;2;2;2;2;1;2;2;2;1;2;;1;3;3;3;1;1;3;3;2;2;19504420,6018672;6591591,83579349;11830617,0641027;1,08723363913512;39257,6198213279;3;3;1
"96";2;3;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;5;1;2;2;1;2;4;1;2;1;2;2;2;2;2;2;2;4;2;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;2;2;2;2;;2;2;1;2;1;4;0;0;1;1;14461864,302681;6224087,26340164;3406005,68748633;1,09001820632093;39358,1644292324;1;2;4
